timestamp,value,metric,unit,interval,network,fetch_timestamp,dataset_type
2025-10-26 21:45:00+10:00,156546.97,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 21:50:00+10:00,156993.88,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 21:55:00+10:00,160570.83,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 22:00:00+10:00,143236.11,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 22:05:00+10:00,145015.23,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 22:10:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 22:15:00+10:00,187039.8,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 22:20:00+10:00,180424.94,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 22:25:00+10:00,192055.62,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 22:30:00+10:00,183471.31,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 22:35:00+10:00,174832.67,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 22:40:00+10:00,165591.6,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 22:45:00+10:00,181553.3,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 22:50:00+10:00,154115.98,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 22:55:00+10:00,111777.02,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 23:00:00+10:00,105188.2,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 23:05:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 23:10:00+10:00,107241.25,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 23:15:00+10:00,99431.44,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 23:20:00+10:00,99292.61,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 23:25:00+10:00,94420.52,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 23:30:00+10:00,84712.856,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 23:35:00+10:00,93086.767,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 23:40:00+10:00,98301.612,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 23:45:00+10:00,98974.394,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 23:50:00+10:00,98252.768,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-26 23:55:00+10:00,87106.159,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 00:00:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 00:05:00+10:00,87103.428,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 00:10:00+10:00,85067.235,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 00:15:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 00:20:00+10:00,83016.273,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 00:25:00+10:00,81685.561,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 00:30:00+10:00,77069.307,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 00:35:00+10:00,75172.661,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 00:40:00+10:00,79199.888,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 00:45:00+10:00,73721.87,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 00:50:00+10:00,75478.083,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 00:55:00+10:00,70754.583,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 01:00:00+10:00,72875.147,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 01:05:00+10:00,74414.635,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 01:10:00+10:00,72343.05,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 01:15:00+10:00,76521.681,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 01:20:00+10:00,73765.714,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 01:25:00+10:00,79000.163,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 01:30:00+10:00,73687.855,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 01:35:00+10:00,76320.068,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 01:40:00+10:00,72544.194,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 01:45:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 01:50:00+10:00,72135.03,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 01:55:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 02:00:00+10:00,75632.26,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 02:05:00+10:00,75619.365,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 02:10:00+10:00,76114.056,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 02:15:00+10:00,76168.129,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 02:20:00+10:00,73540.9,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 02:25:00+10:00,75583.272,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 02:30:00+10:00,72381.651,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 02:35:00+10:00,55155.978,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 02:40:00+10:00,69661.133,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 02:45:00+10:00,54545.554,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 02:50:00+10:00,64563.765,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 02:55:00+10:00,53453.995,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 03:00:00+10:00,53490.25,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 03:05:00+10:00,55207.204,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 03:10:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 03:15:00+10:00,65202.282,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 03:20:00+10:00,55109.486,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 03:25:00+10:00,54360.68,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 03:30:00+10:00,55629.579,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 03:35:00+10:00,53533.733,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 03:40:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 03:45:00+10:00,53359.518,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 03:50:00+10:00,53795.018,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 03:55:00+10:00,53778.729,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 04:00:00+10:00,54062.372,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 04:05:00+10:00,66350.495,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
2025-10-27 04:10:00+10:00,0.0,market_value,$,5m,NEM,2025-11-02 17:15:40.845934,fivemin_1week
